id,amount,currency,category,description,date
9008,2000,PLN,Praca,Bonus,2026-05-05
9009,2000,PLN,Praca,Bonus,2026-05-05
9010,100,EUR,Jedzenie,Obiad,2026-05-05
9011,100,EUR,Jedzenie,Obiad,2026-05-05
9012,100,EUR,Jedzenie,Obiad,2026-05-05
9013,100,EUR,Jedzenie,Obiad,2026-05-05
9014,100,EUR,Jedzenie,Obiad,2026-05-05
9015,100,EUR,Jedzenie,Obiad,2026-05-05
9016,100,EUR,Jedzenie,Obiad,2026-05-05
9017,100,EUR,Jedzenie,Obiad,2026-05-05
9018,100,EUR,Jedzenie,Obiad,2026-05-05
9019,100,EUR,Jedzenie,Obiad,2026-05-05
9020,100,EUR,Jedzenie,Obiad,2026-05-05
9021,100,EUR,Jedzenie,Obiad,2026-05-05
9022,100,EUR,Jedzenie,Obiad,2026-05-05
9023,100,EUR,Jedzenie,Obiad,2026-05-05
9024,100,EUR,Jedzenie,Obiad,2026-05-05
9025,100,EUR,Jedzenie,Obiad,2026-05-05
9026,100,EUR,Jedzenie,Obiad,2026-05-05
9027,100,EUR,Jedzenie,Obiad,2026-05-05
9028,100,EUR,Jedzenie,Obiad,2026-05-05
9029,100,EUR,Jedzenie,Obiad,2026-05-05
9030,100,EUR,Jedzenie,Obiad,2026-05-05
9031,100,EUR,Jedzenie,Obiad,2026-05-05
9032,100,EUR,Jedzenie,Obiad,2026-05-05
9033,100,EUR,Jedzenie,Obiad,2026-05-05
9034,100,EUR,Jedzenie,Obiad,2026-05-05
9035,100,EUR,Jedzenie,Obiad,2026-05-05
9036,100,EUR,Jedzenie,Obiad,2026-05-05
9037,100,EUR,Jedzenie,Obiad,2026-05-05
9038,100,EUR,Jedzenie,Obiad,2026-05-05
9039,100,EUR,Jedzenie,Obiad,2026-05-05
9040,100,EUR,Jedzenie,Obiad,2026-05-05
9041,100,EUR,Jedzenie,Obiad,2026-05-05
9042,100,EUR,Jedzenie,Obiad,2026-05-05
9043,100,EUR,Jedzenie,Obiad,2026-05-05
9044,100,EUR,Jedzenie,Obiad,2026-05-05
9045,100,EUR,Jedzenie,Obiad,2026-05-05
9046,100,EUR,Jedzenie,Obiad,2026-05-05
9047,100,EUR,Jedzenie,Obiad,2026-05-05
9048,100,EUR,Jedzenie,Obiad,2026-05-05
9049,100,EUR,Jedzenie,Obiad,2026-05-05
9050,100,EUR,Jedzenie,Obiad,2026-05-05
9051,100,EUR,Jedzenie,Obiad,2026-05-05
9052,100,EUR,Jedzenie,Obiad,2026-05-05
9053,100,EUR,Jedzenie,Obiad,2026-05-05
9054,100,EUR,Jedzenie,Obiad,2026-05-05
9055,100,EUR,Jedzenie,Obiad,2026-05-05
9056,100,EUR,Jedzenie,Obiad,2026-05-05
9057,100,EUR,Jedzenie,Obiad,2026-05-05
9058,100,EUR,Jedzenie,Obiad,2026-05-05
9059,100,EUR,Jedzenie,Obiad,2026-05-05
9060,100,EUR,Jedzenie,Obiad,2026-05-05
9061,100,EUR,Jedzenie,Obiad,2026-05-05
9062,100,EUR,Jedzenie,Obiad,2026-05-05
9063,100,EUR,Jedzenie,Obiad,2026-05-05
9064,100,EUR,Jedzenie,Obiad,2026-05-05
9065,100,EUR,Jedzenie,Obiad,2026-05-05
9066,100,EUR,Jedzenie,Obiad,2026-05-05
9067,100,EUR,Jedzenie,Obiad,2026-05-05
9068,100,EUR,Jedzenie,Obiad,2026-05-05
9069,100,EUR,Jedzenie,Obiad,2026-05-05
9070,100,EUR,Jedzenie,Obiad,2026-05-05
9071,100,EUR,Jedzenie,Obiad,2026-05-05
9072,100,EUR,Jedzenie,Obiad,2026-05-05
9073,100,EUR,Jedzenie,Obiad,2026-05-05
9074,100,EUR,Jedzenie,Obiad,2026-05-05
9075,100,EUR,Jedzenie,Obiad,2026-05-05
9076,100,EUR,Jedzenie,Obiad,2026-05-05
9077,100,EUR,Jedzenie,Obiad,2026-05-05
9078,100,EUR,Jedzenie,Obiad,2026-05-05
9079,100,EUR,Jedzenie,Obiad,2026-05-05
9080,100,EUR,Jedzenie,Obiad,2026-05-05
9081,100,EUR,Jedzenie,Obiad,2026-05-05
9082,100,EUR,Jedzenie,Obiad,2026-05-05
9083,100,EUR,Jedzenie,Obiad,2026-05-05
9084,100,EUR,Jedzenie,Obiad,2026-05-05
9085,100,EUR,Jedzenie,Obiad,2026-05-05
9086,100,EUR,Jedzenie,Obiad,2026-05-05
9087,100,EUR,Jedzenie,Obiad,2026-05-05
9088,100,EUR,Jedzenie,Obiad,2026-05-05
9089,100,EUR,Jedzenie,Obiad,2026-05-05
9090,100,EUR,Jedzenie,Obiad,2026-05-05
9091,100,EUR,Jedzenie,Obiad,2026-05-05
9092,100,EUR,Jedzenie,Obiad,2026-05-05
9093,100,EUR,Jedzenie,Obiad,2026-05-05
9094,100,EUR,Jedzenie,Obiad,2026-05-05
9095,100,EUR,Jedzenie,Obiad,2026-05-05
9096,100,EUR,Jedzenie,Obiad,2026-05-05
9097,100,EUR,Jedzenie,Obiad,2026-05-05
9098,100,EUR,Jedzenie,Obiad,2026-05-05
9099,100,EUR,Jedzenie,Obiad,2026-05-05
9100,100,EUR,Jedzenie,Obiad,2026-05-05
9101,100,EUR,Jedzenie,Obiad,2026-05-05
9102,100,EUR,Jedzenie,Obiad,2026-05-05
9103,100,EUR,Jedzenie,Obiad,2026-05-05
9104,100,EUR,Jedzenie,Obiad,2026-05-05
9105,100,EUR,Jedzenie,Obiad,2026-05-05
9106,100,EUR,Jedzenie,Obiad,2026-05-05
9107,100,EUR,Jedzenie,Obiad,2026-05-05
9108,100,EUR,Jedzenie,Obiad,2026-05-05
9109,-50,USD,Rozrywka,Kino,2026-05-05
9110,-50,USD,Rozrywka,Kino,2026-05-05
9111,-50,USD,Rozrywka,Kino,2026-05-05
9112,-50,USD,Rozrywka,Kino,2026-05-05
9113,-50,USD,Rozrywka,Kino,2026-05-05
9114,-50,USD,Rozrywka,Kino,2026-05-05
9115,-50,USD,Rozrywka,Kino,2026-05-05
9116,-50,USD,Rozrywka,Kino,2026-05-05
9117,-50,USD,Rozrywka,Kino,2026-05-05
9118,-50,USD,Rozrywka,Kino,2026-05-05
9119,-50,USD,Rozrywka,Kino,2026-05-05
9120,-50,USD,Rozrywka,Kino,2026-05-05
9121,-50,USD,Rozrywka,Kino,2026-05-05
9122,-50,USD,Rozrywka,Kino,2026-05-05
9123,-50,USD,Rozrywka,Kino,2026-05-05
9124,-50,USD,Rozrywka,Kino,2026-05-05
9125,-50,USD,Rozrywka,Kino,2026-05-05
9126,-50,USD,Rozrywka,Kino,2026-05-05
9127,-50,USD,Rozrywka,Kino,2026-05-05
9128,-50,USD,Rozrywka,Kino,2026-05-05
9129,-50,USD,Rozrywka,Kino,2026-05-05
9130,-50,USD,Rozrywka,Kino,2026-05-05
9131,-50,USD,Rozrywka,Kino,2026-05-05
9132,-50,USD,Rozrywka,Kino,2026-05-05
9133,-50,USD,Rozrywka,Kino,2026-05-05
9134,-50,USD,Rozrywka,Kino,2026-05-05
9135,-50,USD,Rozrywka,Kino,2026-05-05
9136,-50,USD,Rozrywka,Kino,2026-05-05
9137,-50,USD,Rozrywka,Kino,2026-05-05
9138,-50,USD,Rozrywka,Kino,2026-05-05
9139,-50,USD,Rozrywka,Kino,2026-05-05
9140,-50,USD,Rozrywka,Kino,2026-05-05
9141,-50,USD,Rozrywka,Kino,2026-05-05
9142,-50,USD,Rozrywka,Kino,2026-05-05
9143,-50,USD,Rozrywka,Kino,2026-05-05
9144,-50,USD,Rozrywka,Kino,2026-05-05
9145,-50,USD,Rozrywka,Kino,2026-05-05
9146,-50,USD,Rozrywka,Kino,2026-05-05
9147,-50,USD,Rozrywka,Kino,2026-05-05
9148,-50,USD,Rozrywka,Kino,2026-05-05
9149,-50,USD,Rozrywka,Kino,2026-05-05
9150,-50,USD,Rozrywka,Kino,2026-05-05
9151,-50,USD,Rozrywka,Kino,2026-05-05
9152,-50,USD,Rozrywka,Kino,2026-05-05
9153,-50,USD,Rozrywka,Kino,2026-05-05
9154,-50,USD,Rozrywka,Kino,2026-05-05
9155,-50,USD,Rozrywka,Kino,2026-05-05
9156,-50,USD,Rozrywka,Kino,2026-05-05
9157,-50,USD,Rozrywka,Kino,2026-05-05
9158,-50,USD,Rozrywka,Kino,2026-05-05
9159,-50,USD,Rozrywka,Kino,2026-05-05
9160,-50,USD,Rozrywka,Kino,2026-05-05
9161,-50,USD,Rozrywka,Kino,2026-05-05
9162,-50,USD,Rozrywka,Kino,2026-05-05
9163,-50,USD,Rozrywka,Kino,2026-05-05
9164,-50,USD,Rozrywka,Kino,2026-05-05
9165,-50,USD,Rozrywka,Kino,2026-05-05
9166,-50,USD,Rozrywka,Kino,2026-05-05
9167,-50,USD,Rozrywka,Kino,2026-05-05
9168,-50,USD,Rozrywka,Kino,2026-05-05
9169,-50,USD,Rozrywka,Kino,2026-05-05
9170,-50,USD,Rozrywka,Kino,2026-05-05
9171,-50,USD,Rozrywka,Kino,2026-05-05
9172,-50,USD,Rozrywka,Kino,2026-05-05
9173,-50,USD,Rozrywka,Kino,2026-05-05
9174,-50,USD,Rozrywka,Kino,2026-05-05
9175,-50,USD,Rozrywka,Kino,2026-05-05
9176,-50,USD,Rozrywka,Kino,2026-05-05
9177,-50,USD,Rozrywka,Kino,2026-05-05
9178,-50,USD,Rozrywka,Kino,2026-05-05
9179,-50,USD,Rozrywka,Kino,2026-05-05
9180,-50,USD,Rozrywka,Kino,2026-05-05
9181,-50,USD,Rozrywka,Kino,2026-05-05
9182,-50,USD,Rozrywka,Kino,2026-05-05
9183,-50,USD,Rozrywka,Kino,2026-05-05
9184,-50,USD,Rozrywka,Kino,2026-05-05
9185,-50,USD,Rozrywka,Kino,2026-05-05
9186,-50,USD,Rozrywka,Kino,2026-05-05
9187,-50,USD,Rozrywka,Kino,2026-05-05
9188,-50,USD,Rozrywka,Kino,2026-05-05
9189,-50,USD,Rozrywka,Kino,2026-05-05
9190,-50,USD,Rozrywka,Kino,2026-05-05
9191,-50,USD,Rozrywka,Kino,2026-05-05
9192,-50,USD,Rozrywka,Kino,2026-05-05
9193,-50,USD,Rozrywka,Kino,2026-05-05
9194,-50,USD,Rozrywka,Kino,2026-05-05
9195,-50,USD,Rozrywka,Kino,2026-05-05
9196,-50,USD,Rozrywka,Kino,2026-05-05
9197,-50,USD,Rozrywka,Kino,2026-05-05
9198,-50,USD,Rozrywka,Kino,2026-05-05
9199,-50,USD,Rozrywka,Kino,2026-05-05
9200,-50,USD,Rozrywka,Kino,2026-05-05
9201,-50,USD,Rozrywka,Kino,2026-05-05
9202,-50,USD,Rozrywka,Kino,2026-05-05
9203,-50,USD,Rozrywka,Kino,2026-05-05
9204,-50,USD,Rozrywka,Kino,2026-05-05
9205,-50,USD,Rozrywka,Kino,2026-05-05
9206,-50,USD,Rozrywka,Kino,2026-05-05
9207,-50,USD,Rozrywka,Kino,2026-05-05
9208,2000,PLN,Praca,Bonus,2026-05-05
9209,2000,PLN,Praca,Bonus,2026-05-05
9210,2000,PLN,Praca,Bonus,2026-05-05
9211,2000,PLN,Praca,Bonus,2026-05-05
9212,2000,PLN,Praca,Bonus,2026-05-05
9213,2000,PLN,Praca,Bonus,2026-05-05
9214,2000,PLN,Praca,Bonus,2026-05-05
9215,2000,PLN,Praca,Bonus,2026-05-05
9216,2000,PLN,Praca,Bonus,2026-05-05
9217,2000,PLN,Praca,Bonus,2026-05-05
9218,2000,PLN,Praca,Bonus,2026-05-05
9219,2000,PLN,Praca,Bonus,2026-05-05
9220,2000,PLN,Praca,Bonus,2026-05-05
9221,2000,PLN,Praca,Bonus,2026-05-05
9222,2000,PLN,Praca,Bonus,2026-05-05
9223,2000,PLN,Praca,Bonus,2026-05-05
9224,2000,PLN,Praca,Bonus,2026-05-05
9225,2000,PLN,Praca,Bonus,2026-05-05
9226,2000,PLN,Praca,Bonus,2026-05-05
9227,2000,PLN,Praca,Bonus,2026-05-05
9228,2000,PLN,Praca,Bonus,2026-05-05
9229,2000,PLN,Praca,Bonus,2026-05-05
9230,2000,PLN,Praca,Bonus,2026-05-05
9231,2000,PLN,Praca,Bonus,2026-05-05
9232,2000,PLN,Praca,Bonus,2026-05-05
9233,2000,PLN,Praca,Bonus,2026-05-05
9234,2000,PLN,Praca,Bonus,2026-05-05
9235,2000,PLN,Praca,Bonus,2026-05-05
9236,2000,PLN,Praca,Bonus,2026-05-05
9237,2000,PLN,Praca,Bonus,2026-05-05
9238,2000,PLN,Praca,Bonus,2026-05-05
9239,2000,PLN,Praca,Bonus,2026-05-05
9240,2000,PLN,Praca,Bonus,2026-05-05
9241,2000,PLN,Praca,Bonus,2026-05-05
9242,2000,PLN,Praca,Bonus,2026-05-05
9243,2000,PLN,Praca,Bonus,2026-05-05
9244,2000,PLN,Praca,Bonus,2026-05-05
9245,2000,PLN,Praca,Bonus,2026-05-05
9246,2000,PLN,Praca,Bonus,2026-05-05
9247,2000,PLN,Praca,Bonus,2026-05-05
9248,2000,PLN,Praca,Bonus,2026-05-05
9249,2000,PLN,Praca,Bonus,2026-05-05
9250,2000,PLN,Praca,Bonus,2026-05-05
9251,2000,PLN,Praca,Bonus,2026-05-05
9252,2000,PLN,Praca,Bonus,2026-05-05
9253,2000,PLN,Praca,Bonus,2026-05-05
9254,2000,PLN,Praca,Bonus,2026-05-05
9255,2000,PLN,Praca,Bonus,2026-05-05
9256,2000,PLN,Praca,Bonus,2026-05-05
9257,2000,PLN,Praca,Bonus,2026-05-05
9258,2000,PLN,Praca,Bonus,2026-05-05
9259,2000,PLN,Praca,Bonus,2026-05-05
9260,2000,PLN,Praca,Bonus,2026-05-05
9261,2000,PLN,Praca,Bonus,2026-05-05
9262,2000,PLN,Praca,Bonus,2026-05-05
9263,2000,PLN,Praca,Bonus,2026-05-05
9264,2000,PLN,Praca,Bonus,2026-05-05
9265,2000,PLN,Praca,Bonus,2026-05-05
9266,2000,PLN,Praca,Bonus,2026-05-05
9267,2000,PLN,Praca,Bonus,2026-05-05
9268,2000,PLN,Praca,Bonus,2026-05-05
9269,2000,PLN,Praca,Bonus,2026-05-05
9270,2000,PLN,Praca,Bonus,2026-05-05
9271,2000,PLN,Praca,Bonus,2026-05-05
9272,2000,PLN,Praca,Bonus,2026-05-05
9273,2000,PLN,Praca,Bonus,2026-05-05
9274,2000,PLN,Praca,Bonus,2026-05-05
9275,2000,PLN,Praca,Bonus,2026-05-05
9276,2000,PLN,Praca,Bonus,2026-05-05
9277,2000,PLN,Praca,Bonus,2026-05-05
9278,2000,PLN,Praca,Bonus,2026-05-05
9279,2000,PLN,Praca,Bonus,2026-05-05
9280,2000,PLN,Praca,Bonus,2026-05-05
9281,2000,PLN,Praca,Bonus,2026-05-05
9282,2000,PLN,Praca,Bonus,2026-05-05
9283,2000,PLN,Praca,Bonus,2026-05-05
9284,2000,PLN,Praca,Bonus,2026-05-05
9285,2000,PLN,Praca,Bonus,2026-05-05
9286,2000,PLN,Praca,Bonus,2026-05-05
9287,2000,PLN,Praca,Bonus,2026-05-05
9288,2000,PLN,Praca,Bonus,2026-05-05
9289,2000,PLN,Praca,Bonus,2026-05-05
9290,2000,PLN,Praca,Bonus,2026-05-05
9291,2000,PLN,Praca,Bonus,2026-05-05
9292,2000,PLN,Praca,Bonus,2026-05-05
9293,2000,PLN,Praca,Bonus,2026-05-05
9294,2000,PLN,Praca,Bonus,2026-05-05
9295,2000,PLN,Praca,Bonus,2026-05-05
9296,2000,PLN,Praca,Bonus,2026-05-05
9297,2000,PLN,Praca,Bonus,2026-05-05
9298,2000,PLN,Praca,Bonus,2026-05-05
9299,2000,PLN,Praca,Bonus,2026-05-05
9300,2000,PLN,Praca,Bonus,2026-05-05
9301,2000,PLN,Praca,Bonus,2026-05-05
9302,2000,PLN,Praca,Bonus,2026-05-05
9303,2000,PLN,Praca,Bonus,2026-05-05
9304,2000,PLN,Praca,Bonus,2026-05-05
9305,2000,PLN,Praca,Bonus,2026-05-05
9306,2000,PLN,Praca,Bonus,2026-05-05
9307,2000,PLN,Praca,Bonus,2026-05-05
9308,2000,PLN,Praca,Bonus,2026-05-05
9309,2000,PLN,Praca,Bonus,2026-05-05
9310,2000,PLN,Praca,Bonus,2026-05-05
9311,2000,PLN,Praca,Bonus,2026-05-05
9312,2000,PLN,Praca,Bonus,2026-05-05
9313,2000,PLN,Praca,Bonus,2026-05-05
9314,2000,PLN,Praca,Bonus,2026-05-05
9315,2000,PLN,Praca,Bonus,2026-05-05
9316,2000,PLN,Praca,Bonus,2026-05-05
9317,2000,PLN,Praca,Bonus,2026-05-05
9318,2000,PLN,Praca,Bonus,2026-05-05
9319,2000,PLN,Praca,Bonus,2026-05-05
9320,2000,PLN,Praca,Bonus,2026-05-05
9321,2000,PLN,Praca,Bonus,2026-05-05
9322,2000,PLN,Praca,Bonus,2026-05-05
9323,2000,PLN,Praca,Bonus,2026-05-05
9324,2000,PLN,Praca,Bonus,2026-05-05
9325,2000,PLN,Praca,Bonus,2026-05-05
9326,2000,PLN,Praca,Bonus,2026-05-05
9327,2000,PLN,Praca,Bonus,2026-05-05
9328,2000,PLN,Praca,Bonus,2026-05-05
9329,2000,PLN,Praca,Bonus,2026-05-05
9330,2000,PLN,Praca,Bonus,2026-05-05
9331,2000,PLN,Praca,Bonus,2026-05-05
9332,2000,PLN,Praca,Bonus,2026-05-05
9333,2000,PLN,Praca,Bonus,2026-05-05
9334,2000,PLN,Praca,Bonus,2026-05-05
9335,2000,PLN,Praca,Bonus,2026-05-05
9336,2000,PLN,Praca,Bonus,2026-05-05
9337,2000,PLN,Praca,Bonus,2026-05-05
9338,2000,PLN,Praca,Bonus,2026-05-05
9339,2000,PLN,Praca,Bonus,2026-05-05
9340,2000,PLN,Praca,Bonus,2026-05-05
9341,2000,PLN,Praca,Bonus,2026-05-05
9342,2000,PLN,Praca,Bonus,2026-05-05
9343,2000,PLN,Praca,Bonus,2026-05-05
9344,2000,PLN,Praca,Bonus,2026-05-05
9345,2000,PLN,Praca,Bonus,2026-05-05
9346,2000,PLN,Praca,Bonus,2026-05-05
9347,2000,PLN,Praca,Bonus,2026-05-05
9348,2000,PLN,Praca,Bonus,2026-05-05
9349,2000,PLN,Praca,Bonus,2026-05-05
9350,2000,PLN,Praca,Bonus,2026-05-05
9351,2000,PLN,Praca,Bonus,2026-05-05
9352,2000,PLN,Praca,Bonus,2026-05-05
9353,2000,PLN,Praca,Bonus,2026-05-05
9354,2000,PLN,Praca,Bonus,2026-05-05
9355,2000,PLN,Praca,Bonus,2026-05-05
9356,2000,PLN,Praca,Bonus,2026-05-05
9357,2000,PLN,Praca,Bonus,2026-05-05
9358,2000,PLN,Praca,Bonus,2026-05-05
9359,2000,PLN,Praca,Bonus,2026-05-05
9360,2000,PLN,Praca,Bonus,2026-05-05
9361,2000,PLN,Praca,Bonus,2026-05-05
9362,2000,PLN,Praca,Bonus,2026-05-05
9363,2000,PLN,Praca,Bonus,2026-05-05
9364,2000,PLN,Praca,Bonus,2026-05-05
9365,2000,PLN,Praca,Bonus,2026-05-05
9366,2000,PLN,Praca,Bonus,2026-05-05
9367,2000,PLN,Praca,Bonus,2026-05-05
9368,2000,PLN,Praca,Bonus,2026-05-05
9369,2000,PLN,Praca,Bonus,2026-05-05
9370,2000,PLN,Praca,Bonus,2026-05-05
9371,2000,PLN,Praca,Bonus,2026-05-05
9372,2000,PLN,Praca,Bonus,2026-05-05
9373,2000,PLN,Praca,Bonus,2026-05-05
9374,2000,PLN,Praca,Bonus,2026-05-05
9375,2000,PLN,Praca,Bonus,2026-05-05
9376,2000,PLN,Praca,Bonus,2026-05-05
9377,2000,PLN,Praca,Bonus,2026-05-05
9378,2000,PLN,Praca,Bonus,2026-05-05
9379,2000,PLN,Praca,Bonus,2026-05-05
9380,2000,PLN,Praca,Bonus,2026-05-05
9381,2000,PLN,Praca,Bonus,2026-05-05
9382,2000,PLN,Praca,Bonus,2026-05-05
9383,2000,PLN,Praca,Bonus,2026-05-05
9384,2000,PLN,Praca,Bonus,2026-05-05
9385,2000,PLN,Praca,Bonus,2026-05-05
9386,2000,PLN,Praca,Bonus,2026-05-05
9387,2000,PLN,Praca,Bonus,2026-05-05
9388,2000,PLN,Praca,Bonus,2026-05-05
9389,2000,PLN,Praca,Bonus,2026-05-05
9390,2000,PLN,Praca,Bonus,2026-05-05
9391,2000,PLN,Praca,Bonus,2026-05-05
9392,2000,PLN,Praca,Bonus,2026-05-05
9393,2000,PLN,Praca,Bonus,2026-05-05
9394,2000,PLN,Praca,Bonus,2026-05-05
9395,2000,PLN,Praca,Bonus,2026-05-05
9396,2000,PLN,Praca,Bonus,2026-05-05
9397,2000,PLN,Praca,Bonus,2026-05-05
9398,2000,PLN,Praca,Bonus,2026-05-05
9399,2000,PLN,Praca,Bonus,2026-05-05
9400,2000,PLN,Praca,Bonus,2026-05-05
9401,2000,PLN,Praca,Bonus,2026-05-05
9402,2000,PLN,Praca,Bonus,2026-05-05
9403,2000,PLN,Praca,Bonus,2026-05-05
9404,2000,PLN,Praca,Bonus,2026-05-05
9405,2000,PLN,Praca,Bonus,2026-05-05
9406,2000,PLN,Praca,Bonus,2026-05-05
9407,2000,PLN,Praca,Bonus,2026-05-05
9408,2000,PLN,Praca,Bonus,2026-05-05
9409,2000,PLN,Praca,Bonus,2026-05-05
9410,2000,PLN,Praca,Bonus,2026-05-05
9411,2000,PLN,Praca,Bonus,2026-05-05
9412,2000,PLN,Praca,Bonus,2026-05-05
9413,2000,PLN,Praca,Bonus,2026-05-05
9414,2000,PLN,Praca,Bonus,2026-05-05
9415,2000,PLN,Praca,Bonus,2026-05-05
9416,2000,PLN,Praca,Bonus,2026-05-05
9417,2000,PLN,Praca,Bonus,2026-05-05
9418,2000,PLN,Praca,Bonus,2026-05-05
9419,2000,PLN,Praca,Bonus,2026-05-05
9420,2000,PLN,Praca,Bonus,2026-05-05
9421,2000,PLN,Praca,Bonus,2026-05-05
9422,2000,PLN,Praca,Bonus,2026-05-05
9423,2000,PLN,Praca,Bonus,2026-05-05
9424,2000,PLN,Praca,Bonus,2026-05-05
9425,2000,PLN,Praca,Bonus,2026-05-05
9426,2000,PLN,Praca,Bonus,2026-05-05
9427,2000,PLN,Praca,Bonus,2026-05-05
9428,2000,PLN,Praca,Bonus,2026-05-05
9429,2000,PLN,Praca,Bonus,2026-05-05
9430,2000,PLN,Praca,Bonus,2026-05-05
9431,2000,PLN,Praca,Bonus,2026-05-05
9432,2000,PLN,Praca,Bonus,2026-05-05
9433,2000,PLN,Praca,Bonus,2026-05-05
9434,2000,PLN,Praca,Bonus,2026-05-05
9435,2000,PLN,Praca,Bonus,2026-05-05
9436,2000,PLN,Praca,Bonus,2026-05-05
9437,2000,PLN,Praca,Bonus,2026-05-05
9438,2000,PLN,Praca,Bonus,2026-05-05
9439,2000,PLN,Praca,Bonus,2026-05-05
9440,2000,PLN,Praca,Bonus,2026-05-05
9441,2000,PLN,Praca,Bonus,2026-05-05
9442,2000,PLN,Praca,Bonus,2026-05-05
9443,2000,PLN,Praca,Bonus,2026-05-05
9444,2000,PLN,Praca,Bonus,2026-05-05
9445,2000,PLN,Praca,Bonus,2026-05-05
9446,2000,PLN,Praca,Bonus,2026-05-05
9447,2000,PLN,Praca,Bonus,2026-05-05
9448,2000,PLN,Praca,Bonus,2026-05-05
9449,2000,PLN,Praca,Bonus,2026-05-05
9450,2000,PLN,Praca,Bonus,2026-05-05
9451,2000,PLN,Praca,Bonus,2026-05-05
9452,2000,PLN,Praca,Bonus,2026-05-05
9453,2000,PLN,Praca,Bonus,2026-05-05
9454,2000,PLN,Praca,Bonus,2026-05-05
9455,2000,PLN,Praca,Bonus,2026-05-05
9456,2000,PLN,Praca,Bonus,2026-05-05
9457,2000,PLN,Praca,Bonus,2026-05-05
9458,2000,PLN,Praca,Bonus,2026-05-05
9459,2000,PLN,Praca,Bonus,2026-05-05
9460,2000,PLN,Praca,Bonus,2026-05-05
9461,2000,PLN,Praca,Bonus,2026-05-05
9462,2000,PLN,Praca,Bonus,2026-05-05
9463,2000,PLN,Praca,Bonus,2026-05-05
9464,2000,PLN,Praca,Bonus,2026-05-05
9465,2000,PLN,Praca,Bonus,2026-05-05
9466,2000,PLN,Praca,Bonus,2026-05-05
9467,2000,PLN,Praca,Bonus,2026-05-05
9468,2000,PLN,Praca,Bonus,2026-05-05
9469,2000,PLN,Praca,Bonus,2026-05-05
9470,2000,PLN,Praca,Bonus,2026-05-05
9471,2000,PLN,Praca,Bonus,2026-05-05
9472,2000,PLN,Praca,Bonus,2026-05-05
9473,2000,PLN,Praca,Bonus,2026-05-05
9474,2000,PLN,Praca,Bonus,2026-05-05
9475,2000,PLN,Praca,Bonus,2026-05-05
9476,2000,PLN,Praca,Bonus,2026-05-05
9477,2000,PLN,Praca,Bonus,2026-05-05
9478,2000,PLN,Praca,Bonus,2026-05-05
9479,2000,PLN,Praca,Bonus,2026-05-05
9480,2000,PLN,Praca,Bonus,2026-05-05
9481,2000,PLN,Praca,Bonus,2026-05-05
9482,2000,PLN,Praca,Bonus,2026-05-05
9483,2000,PLN,Praca,Bonus,2026-05-05
9484,2000,PLN,Praca,Bonus,2026-05-05
9485,2000,PLN,Praca,Bonus,2026-05-05
9486,2000,PLN,Praca,Bonus,2026-05-05
9487,2000,PLN,Praca,Bonus,2026-05-05
9488,2000,PLN,Praca,Bonus,2026-05-05
9489,2000,PLN,Praca,Bonus,2026-05-05
9490,2000,PLN,Praca,Bonus,2026-05-05
9491,2000,PLN,Praca,Bonus,2026-05-05
9492,2000,PLN,Praca,Bonus,2026-05-05
9493,2000,PLN,Praca,Bonus,2026-05-05
9494,2000,PLN,Praca,Bonus,2026-05-05
9495,2000,PLN,Praca,Bonus,2026-05-05
9496,2000,PLN,Praca,Bonus,2026-05-05
9497,2000,PLN,Praca,Bonus,2026-05-05
9498,2000,PLN,Praca,Bonus,2026-05-05
9499,2000,PLN,Praca,Bonus,2026-05-05
9500,2000,PLN,Praca,Bonus,2026-05-05
9501,2000,PLN,Praca,Bonus,2026-05-05
9502,2000,PLN,Praca,Bonus,2026-05-05
9503,2000,PLN,Praca,Bonus,2026-05-05
9504,2000,PLN,Praca,Bonus,2026-05-05
9505,2000,PLN,Praca,Bonus,2026-05-05
9506,2000,PLN,Praca,Bonus,2026-05-05
9507,2000,PLN,Praca,Bonus,2026-05-05
9508,2000,PLN,Praca,Bonus,2026-05-05
9509,2000,PLN,Praca,Bonus,2026-05-05
9510,2000,PLN,Praca,Bonus,2026-05-05
9511,2000,PLN,Praca,Bonus,2026-05-05
9512,2000,PLN,Praca,Bonus,2026-05-05
9513,2000,PLN,Praca,Bonus,2026-05-05
9514,2000,PLN,Praca,Bonus,2026-05-05
9515,2000,PLN,Praca,Bonus,2026-05-05
9516,2000,PLN,Praca,Bonus,2026-05-05
9517,2000,PLN,Praca,Bonus,2026-05-05
9518,2000,PLN,Praca,Bonus,2026-05-05
9519,2000,PLN,Praca,Bonus,2026-05-05
9520,2000,PLN,Praca,Bonus,2026-05-05
9521,2000,PLN,Praca,Bonus,2026-05-05
9522,2000,PLN,Praca,Bonus,2026-05-05
9523,2000,PLN,Praca,Bonus,2026-05-05
9524,2000,PLN,Praca,Bonus,2026-05-05
9525,2000,PLN,Praca,Bonus,2026-05-05
9526,2000,PLN,Praca,Bonus,2026-05-05
9527,2000,PLN,Praca,Bonus,2026-05-05
9528,2000,PLN,Praca,Bonus,2026-05-05
9529,2000,PLN,Praca,Bonus,2026-05-05
9530,2000,PLN,Praca,Bonus,2026-05-05
9531,2000,PLN,Praca,Bonus,2026-05-05
9532,2000,PLN,Praca,Bonus,2026-05-05
9533,2000,PLN,Praca,Bonus,2026-05-05
